Id,Price
725,153941.33084463808
15856,206881.51566995084
5480,182296.06910424834
15664,331961.79063280195
14275,128146.12877460307
7633,210272.78257839594
13329,173563.97014045136
5502,221411.52666662598
4220,289388.2682642858
11538,180886.64926548678
15975,288492.7293313687
3310,178541.71538090913
9286,148900.94857013403
11260,189323.90542991422
5214,107818.68996667289
11307,180168.2472867539
13543,355049.3695466571
615,169962.86604078242
3495,197238.49126343714
2321,257309.0492223531
12046,205246.1573100389
16688,136782.21216759202
12694,207424.35110741894
783,148058.18897190882
8968,160462.7138086245
13454,164668.8559783263
12190,261701.375560055
11160,128171.08334302358
10291,194457.27770263015
891,267686.32631157245
2982,148565.0758401881
3818,267582.65339656937
2449,184670.89371197182
8317,166211.38142872654
4922,184498.25245413746
1257,249183.50988764025
9348,291872.90146371146
4176,179844.9216853209
10704,169171.42769472508
6624,111437.21642336766
5428,169877.9488914838
12749,187578.29488123584
8994,224014.30024757603
11513,135179.50986866181
3047,185104.546004076
9519,208748.94473153236
12309,205535.71188568778
14081,301421.64664810064
8334,269621.80109638796
6343,184396.25089667164
14788,116623.69339988047
15748,394644.63141747843
153,241414.57113397602
14149,197451.7447618377
269,178214.77708889564
5452,115735.9752597041
721,171221.83298507362
5079,347613.81982694886
2831,138578.76296358454
10614,111654.70088500681
10131,319938.91367411125
9996,304788.1309309335
3061,286113.664322703
11733,360312.81771903625
3726,239218.0364507657
10929,226036.62298706282
9011,240115.15912858702
16182,313433.556925473
4976,151748.20894234968
9897,243724.68841860766
1872,250243.7616894666
9205,315365.48007464537
5403,391076.67371287453
14074,203473.41884996538
6268,152830.5482373895
14232,174523.9653622574
8532,221287.7536308902
7034,318475.50554569677
6553,312326.56309373555
3133,162232.37575238623
8596,202308.1572291515
12389,222457.9951770427
14462,148565.0758401881
8860,321396.69847736123
8377,239394.5724205739
6367,355200.4731024843
6917,255202.00683332112
4216,193517.33957152866
5806,166066.02880083094
5438,168548.1432880269
6632,168012.30885482594
2650,150703.56997983964
5396,213725.14192521997
4044,157145.78536686077
1345,241359.85218804076
856,175203.30919082699
12791,258795.44704779438
12499,179527.05931868585
12249,104861.36288910288
14641,165594.32605853092
1919,160273.2523424223
7848,188918.33702609426
10749,160746.97559046335
15554,200162.31086448405
15834,197284.30054796787
1355,177755.56420611145
15451,196084.07959625326
12401,184928.19672504338
10290,179062.4580619019
9462,188806.63225215496
3103,238356.36294833632
3420,137433.21768418865
12262,241453.63807759437
5032,234618.3215753911
8949,297333.95135747176
15567,226876.39219746334
16389,144119.89260905396
7809,121692.30324911326
8990,175385.26087342357
16089,262659.35686770175
12743,111508.83949530081
5132,101674.34427629638
1619,275164.4822194086
2428,91991.6333552686
16741,172804.3738711614
13193,219934.59152301293
12588,465025.912923164
5067,160450.9512840902
14685,101674.34427629638
2292,190635.95158861042
5746,136745.96039024196
12578,174868.27581613648
14834,176962.58321073058
2147,168503.39008961624
8222,106642.7873573989
10419,287207.03588913195
11492,220390.29199006228
3006,215900.50347741973
8761,193419.99815458673
15371,351000.35641929024
16367,157282.35651480267
6317,276868.1758443561
10878,231535.6963009446
3895,162582.65422374263
8041,185995.4758256075
13428,423893.11198804365
14669,163460.26558703056
1006,151478.20482358604
12271,145467.80071093005
3764,420289.44854654296
7675,193235.24431903672
11709,280814.17594873987
8629,168361.44835628025
1105,223655.20064476295
6096,168765.63397256902
11727,179527.05931868585
5157,173414.0112357871
3679,198638.78891075394
1755,150636.85453740234
7391,206888.66318451206
7425,113097.61629478828
6882,368579.0003942866
10752,354236.02232090913
7472,213137.95373521675
14320,111508.83949530081
9596,158268.3289499245
5317,212495.07003841564
7378,94534.25520121102
16154,169176.26628443747
3464,201244.2295598053
4197,238728.92381328958
9477,114584.766359171
12705,185424.14078440858
16426,192857.64065073317
1481,87205.33793204637
9946,232368.65999295656
12025,202348.69327288133
5341,267336.65442810004
9923,318101.28877907794
7953,246888.1022938385
11066,246705.72157326553
5037,184312.01096762877
2509,276612.5194099033
4937,361306.3685302276
12089,397797.8186010515
4964,173480.47057201283
16500,269516.3290965582
4625,145629.86451878768
2363,360977.3436474028
8148,198116.7020567577
3804,178412.0469686819
4584,159435.23571514836
10694,142659.1099334585
2691,179455.79312358878
2983,223930.21475984354
13563,312253.8707847526
10747,179527.05931868585
1721,192857.64065073317
2789,237873.2073638527
7214,270606.9534973625
8659,227095.77323322246
5107,269603.5446451615
3843,223828.7213891755
14610,350767.4369874699
15505,170744.57669133195
5060,240908.41571052332
16055,201051.62294444084
14963,191496.91442996284
4118,142989.88927635006
1672,173953.24646669332
3209,183211.23671712916
16515,135020.72365375707
973,175231.7663711814
12529,194339.3598433913
5896,136050.29299793066
5450,265404.0156971893
3249,182201.37068939727
8911,200426.53556105166
5898,244976.09595308863
1024,155424.76651902383
4766,211191.14905247098
15804,151293.83485790298
14303,199532.04691951233
10707,189010.5315728863
6605,228852.96476880027
1138,328167.27793580387
14088,412335.3052466003
9154,191599.44578596833
8190,183331.57639539288
398,260333.78522799205
13302,272170.23594424076
9696,143120.11490482008
16786,136035.57838189875
16230,185763.90633315666
6552,208671.13819842436
923,210227.17369164227
9602,306078.8150156314
5857,283930.42150370823
8120,170482.51699813662
7134,276612.5194099033
11726,169289.23063330614
8069,136035.57838189875
12420,172585.29728950758
8604,219330.4309738593
4854,266130.214209616
12212,174463.56163656406
12099,304452.11766815605
3882,356152.8914721093
6995,348856.623784454
10172,216393.6907641996
11672,284920.4261331826
12897,265094.6533531314
16097,194964.54877523406
6779,268104.4114834801
11199,199185.65950646435
10816,366284.84805806563
143,369645.3435911364
5399,246705.72157326553
3286,159959.1075838776
13706,187118.04844952695
1935,367913.013650225
16000,161922.08568144665
2860,220966.36829051079
11407,180067.80845651994
16378,255677.52709441233
12278,183437.09538354515
3842,182139.7169864491
2692,353092.6124612486
7699,191385.2413421275
6825,351161.35161132127
7268,263646.8509003737
1477,327306.94772061013
9887,177898.6301594313
9436,188894.90913455226
3179,233745.1876193907
1350,450600.0505181147
10643,201291.2536199272
5793,212810.72370073406
11494,293541.59216099797
4206,189977.248371345
12419,250580.79214181923
8530,190848.7618857327
5985,168516.4854047554
8908,207722.5928535023
256,101674.34427629638
7234,188674.32327480792
5648,205381.36180014687
3014,208793.6639299965
2184,177436.96331780797
9189,284882.32896877645
14884,213734.80022376915
10333,170640.83208860533
15896,150257.05937428097
13269,153267.31973892514
8603,249386.9531723956
15087,180202.99269859598
4344,195533.03256889485
7981,91473.05099057574
10908,258884.80305280673
6190,166419.01326062073
11742,206549.03980876892
9224,162400.58633309638
14667,185855.54704946675
458,172857.63856376422
2464,330162.480249024
12320,233897.75214147996
278,199331.20501446398
2912,202712.8967938457
6698,215044.91340542302
4510,138358.01197235123
4183,187629.62660956266
5551,363643.3774311909
12187,173563.97014045136
7948,221567.65115782217
10808,191449.9130532
12432,181158.09245146674
5356,170287.7341048678
8984,480291.6174720774
9203,150332.5453659893
15412,124859.81310951515
12041,124113.735402801
7644,304044.9174390058
7071,208253.81002169522
10685,174452.83279010502
6763,212004.8607703818
940,130261.653284979
14959,192857.64065073317
1338,146762.3539189273
5351,193328.89606886473
6524,277443.0464699595
12516,160681.1644683435
3288,265313.34228673694
3146,240297.29326597738
3954,187539.37046327407
11955,175285.4328270976
1211,209134.35643780266
15668,204972.66992135916
1320,136224.5366849815
9108,184244.14738615823
16482,199624.30111785492
5017,155845.72812911312
8290,195621.29227126655
4304,363210.4186990282
1930,216430.7925778155
12530,172585.29728950758
11295,316041.181221213
3002,158423.73237846384
15483,163767.81366948932
11525,204039.08024694351
13978,187955.47987962185
4885,151222.78925147434
8325,178006.6478854601
3630,141578.59918630333
9165,181126.69958175512
13945,229347.33784245994
10663,157252.72805242965
14803,148565.0758401881
7621,167373.4451811703
8205,241453.63807759437
10387,192857.64065073317
5457,149393.27588363327
10234,318530.2057356507
6251,174461.8107144864
701,252217.20983451296
7930,183576.8434447619
15028,126918.20680120678
12172,97219.62419888042
5805,190567.54157436904
7411,271916.3557507694
14806,213659.0846913919
7890,173857.7736105886
10440,170982.33822417335
14926,182011.08441119996
5381,173544.96028872565
3800,391317.47100031766
10511,257406.2571658004
9324,287519.3947822805
3313,217216.8663850924
7351,144928.35597266734
8459,186951.1922279353
9957,112293.31373168193
12024,187899.5968335001
4380,230214.87383070186
5042,144259.98204421377
13289,145307.7832506002
13407,401826.8740416857
13258,156121.78746295162
15993,281531.30044206185
12525,170571.2681550438
4062,233544.20250004626
12065,271887.2851723226
8227,179007.3274203534
11333,166013.04691956902
2867,121447.57147451691
3319,251034.758500453
3523,325620.8217689914
7055,196061.02850039594
14930,180928.34857669173
3444,154313.26538940624
2940,337706.5092563958
6935,322238.39893534355
16116,385651.1394678917
13370,250156.48339093843
6103,222241.352590528
7446,177054.27399571805
1859,147436.65736402944
4079,188847.10589023752
3228,175518.3337191457
9665,152298.65288233172
15957,304295.42434219155
11533,177921.2126834225
2314,105146.75113848351
4096,194676.38959943847
13437,199921.27952261106
5980,236985.98496909838
2008,199399.41206159667
6754,188587.38543334408
4129,157384.02221878883
14557,291740.16438508587
7096,344389.8189274949
14297,245830.8983545781
3967,198242.10591213254
16485,131694.3575524461
13075,342597.0524478153
14289,206509.3843592447
10988,156298.08219848483
3230,147729.8152126122
13250,187600.9324437967
2559,198803.74611305178
7739,367299.2287885132
7213,180079.55163541334
6639,228149.35230451814
3164,322714.6710468823
15207,178618.05538084573
5113,188636.23620113943
3929,149592.46154651002
14493,248100.09053620533
11110,141064.8809423912
2033,193361.34053596403
16057,169778.40746819723
16709,200906.38708252003
14313,138509.55818464744
1028,315352.53219854215
7187,113424.58797588733
3738,281592.06848391425
9869,335872.6587533991
12644,185348.83133019126
3686,135413.2389520762
9196,272010.5197262465
12326,213014.45058510784
4936,206511.43929521303
13314,184127.6401993286
9857,353159.2800168674
519,176057.4153426274
8410,174442.83170734555
1720,169067.54982533716
10341,211974.53883736287
14415,169669.45053054378
10613,281420.54921151866
8027,229344.83543444466
15539,251105.24934459303
7431,251105.24934459303
1370,147502.69789347143
12708,145729.00412050885
2250,224766.7417139183
14758,134760.06298019402
8525,377667.9696332111
1538,292443.71899713104
1142,157384.02221878883
1152,247823.40255207653
9802,150332.5453659893
3331,325913.6174942848
15203,178064.63263376977
4247,189165.45617858449
1976,394993.5181747204
2346,201849.70512976954
10078,241510.9575768799
1938,206515.39308997878
7819,182262.8929419471
2168,205342.78059863736
15634,222755.9225937159
8465,241453.63807759437
9313,165228.61586646357
6539,135028.1603368467
6325,115716.00764531836
13442,268228.34085021616
9967,184238.8683613871
7893,256441.97234089894
2861,201458.81368683683
11031,308234.61513240816
15073,112663.66339577326
13837,175526.93168836625
2524,262669.96417832625
